id,function,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,RHS
88,const.,0.467134167,0.707782171,0.759508641,0.500080642,0.974731294,0.336510654,0.723301319,0.636099672,0.389914809,0.632992966,0.974025926,0.095816788,0.960295128,0.344562007,0.99540708,0.363504385,0.15310269,0.300661074,0.284964682,0.540050255,0.076309051,0.208958528,0.745166137,0.902252067,0.400497214,0.011148395,0.634016384,0.571901148,0.409775889,0.442866174,0.346372081,0.430835063,0.604335269,0.355328014,0.690494298,0.906484988,0.962500097,0.876075741,0.079671054,0.730616958,0.951011261,0.312008044,0.89606442,0.526608608,0.826381719,0.431430988,0.970242177,0.291018168,0.339931019,0.663925863,0.406709489,0.170479859,0.852414954,0.697845917,0.817129073,0.158338636,0.346298334,0.66256691,0.580575497,0.975879552,0.54617577,0.334505606,0.540538791,0.823378591,0.142702127,0.134282565,0.260906612,0.030800493,0.346389799,0.731418184,0.004975177,0.483927461,0.805037043,0.666520236,0.018881415,0.959333748,0.965974345,0.294435389,0.587197195,0.686568468,0.756393915,0.992203683,0.469197788,0.334890197,0.451224933,0.867473135,0.021277226,0.844381179,0.73891029,0.061164967,0.237384363,0.00682199,0.275737166,0.207901056,0.545156186,0.718953547,0.625949201,0.148208336,0.582181019,0.483845978,260.6805828
89,const.,0.164047287,0.358193532,0.450306176,0.569604154,0.912463017,0.929079328,0.811340415,0.629446095,0.60289197,0.938504433,0.599814034,0.600656928,0.428610514,0.307513637,0.987140569,0.595340584,0.590697365,0.705910006,0.111772982,0.153596957,0.370338748,0.939044701,0.014502873,0.212088344,0.132249238,0.782679658,0.224638173,0.150064619,0.599426466,0.014756066,0.618325018,0.506667413,0.233211157,0.550819201,0.471216154,0.021335245,0.469382082,0.411700427,0.283163282,0.894035685,0.64962115,0.57596707,0.538980188,0.854066984,0.711474478,0.057865488,0.415048601,0.067354931,0.174213115,0.047397162,0.517275163,0.635206563,0.300317039,0.921164872,0.300904894,0.374958772,0.521822571,0.258072096,0.315891941,0.250470012,0.399292377,0.392946174,0.712916149,0.320476632,0.520405726,0.439827386,0.174079435,0.604084643,0.127930328,0.484694928,0.275066243,0.76200348,0.603867396,0.536540449,0.036971484,0.146308583,0.40984926,0.183755948,0.761317769,0.804995345,0.445211877,0.521636036,0.456883147,0.088644568,0.192788764,0.511678121,0.71013249,0.509555872,0.876898463,0.802520453,0.74264368,0.103647124,0.5832296,0.154230808,0.995498698,0.585003723,0.869852326,0.255330646,0.226011852,0.820904942,234.9214028
90,const.,0.750523577,0.475557642,0.244205546,0.025970399,0.610575294,0.566388871,0.315083543,0.550024377,0.87189606,0.045261063,0.54559059,0.153945617,0.015180592,0.037109021,0.237661935,0.731834058,0.452200122,0.293379331,0.811328822,0.025371564,0.566357731,0.815979263,0.214780237,0.164370338,0.846919783,0.594543056,0.56248277,0.270825705,0.28012283,0.970333544,0.931445684,0.031314349,0.200689635,0.744029707,0.993501959,0.752378898,0.072993022,0.631149971,0.005797137,0.93170342,0.400715529,0.443531912,0.540665046,0.897528986,0.154234008,0.37258501,0.499250635,0.365169194,0.2262437,0.568096103,0.961241345,0.583749652,0.943845923,0.944323819,0.483821222,0.52965279,0.05478124,0.47602331,0.618220489,0.344185189,0.593008745,0.660872799,0.183256542,0.63153712,0.146695189,0.10087041,0.503430159,0.227938433,0.757408514,0.320273818,0.929020636,0.030848479,0.356132794,0.545045564,0.03431628,0.755167992,0.28550312,0.275120567,0.724206228,0.256835196,0.294494261,0.36530249,0.195765316,0.571463424,0.70232918,0.705639185,0.937169845,0.761471172,0.214317968,0.396926493,0.94435249,0.894370388,0.935860859,0.579637945,0.371308773,0.233570529,0.861685946,0.030994592,0.691370436,0.403818655,240.7900535
91,const.,0.561387789,0.191716252,0.957242477,0.669145915,0.601337131,0.482453609,0.756492483,0.178909819,0.841657215,0.05488937,0.662191486,0.085576048,0.768445827,0.04101806,0.329036147,0.328540774,0.35357886,0.112862953,0.675796779,0.388342307,0.913022684,0.196275803,0.387857511,0.488101092,0.859042628,0.205558981,0.0497017,0.441188716,0.183929933,0.073542614,0.487828355,0.162666252,0.834034484,0.433742582,0.176675958,0.867853901,0.935576939,0.150188158,0.016926627,0.437494556,0.404832894,0.558771745,0.243111423,0.665613696,0.76313342,0.735901322,0.960234537,0.50823978,0.221272428,0.899596528,0.343043411,0.567447656,0.863145317,0.778117691,0.469179663,0.69434617,0.161700468,0.448354304,0.064437204,0.569500111,0.604985331,0.537984525,0.438994177,0.897924934,0.222633166,0.776089563,0.082888805,0.15539518,0.965207458,0.046160613,0.685959879,0.560492586,0.395369937,0.94324138,0.147584384,0.1411282,0.46043221,0.319233413,0.289929068,0.133971541,0.909063229,0.158887511,0.973036106,0.209077848,0.92991519,0.687803686,0.904521237,0.908863932,0.397272745,0.63157128,0.540373865,0.272160035,0.280699528,0.804320377,0.519379321,0.621501184,0.071973239,0.126436303,0.06828811,0.897889965,239.9022579
92,const.,0.065180432,0.869929532,0.035251633,0.874514291,0.658167539,0.042506651,0.795309401,0.359078671,0.442042154,0.176293184,0.160917152,0.850727204,0.57140937,0.567720173,0.502112063,0.048538046,0.485334495,0.748082554,0.843161268,0.648487463,0.8133004,0.687883318,0.430565003,0.751447815,0.243213855,0.679317899,0.177390504,0.670164655,0.104735589,0.625833904,0.784010456,0.222598776,0.66302954,0.428517638,0.060637755,0.84136762,0.697441646,0.471147946,0.516567657,0.786390659,0.759330259,0.734818159,0.842674095,0.590335086,0.398922776,0.73488449,0.845838539,0.532315233,0.088746522,0.450362331,0.114481701,0.503718472,0.873668958,0.446784286,0.384607913,0.299193958,0.786272389,0.860142833,0.800350897,0.623132408,0.647986948,0.82726725,0.949119075,0.774379881,0.654896836,0.48731831,0.881818234,0.506523558,0.239627917,0.764286586,0.743976393,0.506559263,0.186350764,0.167864313,0.747851216,0.060435511,0.359449256,0.198149686,0.876756054,0.413496528,0.092426533,0.034003324,0.030495374,0.913151119,0.92636386,0.934117622,0.867009744,0.398960385,0.371508506,0.623976978,0.760815064,0.762749843,0.531446797,0.4891304,0.293704248,0.453630426,0.151757685,0.186516163,0.71073604,0.088359926,263.4294042
93,const.,0.935934456,0.773366012,0.758162671,0.117880514,0.008916311,0.832015535,0.747879336,0.176783566,0.806264984,0.882510427,0.515174342,0.863596423,0.443587346,0.737156114,0.288507493,0.467634842,0.525099263,0.900186076,0.983602727,0.307076994,0.811417445,0.865156626,0.745615025,0.195604006,0.520857897,0.695413347,0.005215668,0.358791334,0.634945399,0.07623654,0.532430703,0.465028674,0.598870382,0.026260355,0.048913834,0.298464647,0.034024891,0.007538961,0.403484138,0.329079595,0.716468906,0.638830703,0.818973633,0.087058006,0.553031387,0.959804016,0.581742504,0.222020105,0.670966798,0.956517962,0.170290348,0.696683876,0.420749864,0.040329988,0.332788679,0.775045732,0.1853048,0.410312512,0.846047819,0.781300308,0.345669978,0.903241853,0.630934874,0.240112675,0.770086912,0.955617457,0.638055708,0.305937801,0.514141715,0.911103516,0.717305735,0.449468175,0.072717254,0.69502885,0.454511356,0.622664517,0.299550504,0.932208714,0.074070112,0.241531644,0.21972248,0.592454071,0.58833028,0.896270109,0.946801939,0.649531956,0.380228011,0.671972512,0.817784307,0.172129879,0.956602876,0.029760419,0.190684535,0.880084705,0.193530692,0.888122697,0.295095878,0.156066023,0.201279496,0.55393038,258.2164772
94,const.,0.106256158,0.89072505,0.946675533,0.31507854,0.549953183,0.720865915,0.516410234,0.437252531,0.930250561,0.978218511,0.099010249,0.969394348,0.174624097,0.08487841,0.121487383,0.859068109,0.867348919,0.294077867,0.197653674,0.065980656,0.645051893,0.048356615,0.649544324,0.240658964,0.962288017,0.443129715,0.241917132,0.883006868,0.141435284,0.608601038,0.683611655,0.420575592,0.87906639,0.119762177,0.190835831,0.082260708,0.281083125,0.126111072,0.13332447,0.168580837,0.221731154,0.356547958,0.379751687,0.708403662,0.203214415,0.471080587,0.993925548,0.939026549,0.125961365,0.013721653,0.330358269,0.088365286,0.707630374,0.08059177,0.826074321,0.340044371,0.237435231,0.600995797,0.892690267,0.97708113,0.376360108,0.184090782,0.105547658,0.889264736,0.472224475,0.545857967,0.180393348,0.620238645,0.622112026,0.391408321,0.515657781,0.961080853,0.300793366,0.19573661,0.894431097,0.232723667,0.850922588,0.9267397,0.285839733,0.858455728,0.40767393,0.058891696,0.662792342,0.458786788,0.021834359,0.770647029,0.231110726,0.243489954,0.074212395,0.732309867,0.923814286,0.059674118,0.499773126,0.462538712,0.262864935,0.96548709,0.473640278,0.739435797,0.96527754,0.783352079,238.8826463
95,const.,0.135392172,0.103097602,0.953241061,0.517915323,0.720694536,0.686712564,0.841174461,0.210627483,0.262639776,0.899091814,0.430676826,0.050857049,0.688841149,0.53215923,0.339970492,0.191209885,0.402218759,0.365972915,0.344958179,0.461757374,0.687507919,0.828691386,0.43503131,0.618475605,0.113103175,0.583799476,0.273108134,0.299121212,0.728198975,0.093005145,0.469768488,0.328511113,0.842695735,0.481812753,0.073430087,0.622955893,0.042466527,0.303628884,0.449803097,0.697491767,0.786967296,0.546322304,0.853077391,0.950407426,0.134560151,0.754498316,0.609538523,0.2221975,0.26079609,0.690592989,0.192145912,0.864270638,0.964148369,0.208263927,0.664966252,0.00530424,0.524373736,0.91499103,0.292608352,0.487367924,0.362128936,0.247112022,0.439891515,0.590344248,0.209249987,0.911259209,0.259804909,0.974206103,0.821641205,0.599085372,0.619797743,0.590112879,0.682398936,0.333530151,0.479107597,0.222078811,0.040110626,0.456801276,0.483252134,0.538637458,0.795024742,0.573865582,0.434317408,0.829010484,0.690139874,0.44786453,0.107815752,0.960984522,0.484270022,0.760352528,0.231569987,0.741699604,0.598842493,0.232213452,0.08802464,0.909516297,0.498275079,0.267101998,0.410937636,0.16429595,245.629437
96,const.,0.324758115,0.853161548,0.720471543,0.945777296,0.942906874,0.095968432,0.713377387,0.469269314,0.121946565,0.910825778,0.69171219,0.270733889,0.936194476,0.684731754,0.838016385,0.549594687,0.241711308,0.02879833,0.628538212,0.829258147,0.257649966,0.812091106,0.211328658,0.709012601,0.776715508,0.72603282,0.395300931,0.687288267,0.154802226,0.732478203,0.841175122,0.564442539,0.79896286,0.532863409,0.120900541,0.081297238,0.64362002,0.173290752,0.786611294,0.930910558,0.934282153,0.378828542,0.283825764,0.620796686,0.16682006,0.438579114,0.851659377,0.113036659,0.284224921,0.642797041,0.221748084,0.958051688,0.812290905,0.161537482,0.32336538,0.964572472,0.956833394,0.536841312,0.781839486,0.77271335,0.185065364,0.613604436,0.120243975,0.776697859,0.897373947,0.113316672,0.913708909,0.247443774,0.202671199,0.177138676,0.667441487,0.185939083,0.530404262,0.158024655,0.893025477,0.002835905,0.448997275,0.230244604,0.963496875,0.782919098,0.130287952,0.390057314,0.988381639,0.619216639,0.921677165,0.391098311,0.950231001,0.175327038,0.693037664,0.270442709,0.165079255,0.696406446,0.179114091,0.397803429,0.517871539,0.334477646,0.789250803,0.747090397,0.247107788,0.559395941,266.0655951
97,const.,0.999058054,0.319757485,0.244680098,0.353032133,0.331531694,0.372615943,0.450050972,0.450973381,0.465886358,0.302031546,0.965134472,0.83489043,0.856772509,0.600847888,0.348048916,0.052440879,0.555276074,0.472382385,0.283736182,0.442243713,0.218468476,0.195762042,0.908996967,0.412779474,0.351929439,0.816534568,0.122189289,0.587469436,0.036552677,0.408198601,0.027994219,0.790483934,0.475789601,0.731127793,0.143038914,0.917045474,0.928005881,0.822052869,0.804740884,0.301935868,0.25598949,0.777843132,0.475123064,0.636407187,0.076787269,0.983416994,0.897799301,0.65348591,0.731312016,0.884832881,0.310548472,0.038044615,0.58913321,0.028623393,0.859042672,0.127898964,0.743418079,0.75972541,0.878224187,0.51537389,0.006151062,0.325999124,0.252015531,0.398226184,0.679629478,0.023273531,0.726873922,0.841056319,0.614399984,0.247387487,0.143237151,0.175784428,0.336220164,0.06326495,0.319045408,0.647640928,0.681819672,0.723242202,0.454870747,0.508387471,0.253538289,0.967886748,0.646847582,0.051555454,0.22302854,0.865343487,0.484149906,0.011499064,0.604029341,0.194843646,0.439980174,0.069370439,0.513763652,0.676101064,0.055275812,0.731223992,0.111588846,0.585897187,0.652481719,0.33955793,237.8600313
98,const.,0.608313804,0.143271898,0.702236004,0.754412619,0.148870455,0.957439289,0.598317655,0.441811848,0.20257876,0.124098774,0.852454811,0.761654726,0.463151502,0.085641064,0.905317118,0.772829302,0.660337208,0.431958707,0.219848287,0.325689948,0.037022811,0.889141669,0.921055142,0.503820736,0.459688857,0.090200547,0.016340821,0.27956727,0.682937079,0.397966471,0.7129239,0.055102017,0.270969745,0.286104903,0.991207124,0.248515509,0.141209214,0.917989868,0.303785956,0.725377361,0.510547628,0.918357423,0.488113584,0.09248933,0.726509969,0.23132953,0.817448758,0.864419064,0.961222442,0.930593175,0.967353423,0.712105062,0.529418093,0.98208812,0.961168496,0.5077632,0.279655222,0.839273617,0.126845133,0.088561378,0.612897553,0.957006627,0.124464551,0.812989813,0.997357465,0.081557522,0.110317862,0.728448165,0.618064643,0.324431535,0.936082857,0.748661214,0.692451926,0.562258779,0.372843806,0.559687363,0.756395398,0.609411622,0.728630992,0.0535783,0.537232736,0.713063529,0.057724497,0.444475618,0.849390131,0.860332865,0.914703209,0.745012774,0.969815179,0.150336558,0.021415818,0.860928651,0.721055835,0.912107394,0.677956146,0.671309161,0.286506743,0.655613924,0.68265612,0.450950231,275.9827427
99,const.,0.970652409,0.756579354,0.476106964,0.348095754,0.985417633,0.154151462,0.470213352,0.389578044,0.104172403,0.295280419,0.009106828,0.497382301,0.251371228,0.779968057,0.950643969,0.030527908,0.285498707,0.031381365,0.82525186,0.401027739,0.179402678,0.848389914,0.330480972,0.083805092,0.723895206,0.699966877,0.39134386,0.079700266,0.307236254,0.10525159,0.82650835,0.341692501,0.202557695,0.053440777,0.062601546,0.709299616,0.387009245,0.001801466,0.700699779,0.733187176,0.267555205,0.518314109,0.155093783,0.367834711,0.742112185,0.18394458,0.61946149,0.131372053,0.01989375,0.238215674,0.468086028,0.260039947,0.770983287,0.795808091,0.455962858,0.98526591,0.401927981,0.038655076,0.329762843,0.565022051,0.787393845,0.030821356,0.422846188,0.506752258,0.137039592,0.952288643,0.212889219,0.613268017,0.963728355,0.606891447,0.983245742,0.685160956,0.973654198,0.066601835,0.722255432,0.375295045,0.566761878,0.573313809,0.669358575,0.88359855,0.115346304,0.785533807,0.629711691,0.334353621,0.329670828,0.344457646,0.035744071,0.810981946,0.869010494,0.998080488,0.895893609,0.838811112,0.979889435,0.121515658,0.005332869,0.943476302,0.118632222,0.304030305,0.714764742,0.796539539,239.0046593
100,const.,0.472546146,0.485395365,0.296561123,0.68569545,0.59588274,0.543528374,0.227651368,0.64579963,0.155970983,0.898432985,0.620849837,0.792004637,0.75276641,0.041707086,0.415800309,0.103928613,0.943998337,0.374093586,0.458627236,0.641528367,0.763446962,0.151197803,0.682113237,0.113181358,0.801734719,0.596226198,0.781516356,0.377044445,0.155817554,0.873686409,0.963280495,0.357372006,0.403988391,0.027197836,0.543568713,0.792541686,0.182062477,0.50918027,0.068070759,0.352497268,0.569069502,0.220138785,0.061896781,0.989924668,0.682761212,0.385845886,0.026927161,0.212545535,0.875498749,0.340496239,0.643070872,0.442868833,0.026764236,0.242140042,0.415804274,0.42659796,0.140316741,0.340245645,0.837213688,0.857405191,0.473852641,0.053648915,0.446157535,0.212448229,0.697498629,0.666159737,0.950156115,0.824022672,0.205764104,0.882576408,0.337806476,0.878502081,0.824100216,0.628591468,0.667172364,0.866313761,0.602902004,0.038909608,0.112157005,0.859226237,0.657019861,0.010892731,0.814029864,0.684443457,0.938361724,0.337842755,0.612456968,0.241733383,0.226630432,0.971961593,0.509734627,0.143206234,0.359241613,0.070558512,0.054851612,0.001926523,0.266535033,0.456863224,0.63731681,0.458357928,240.339783
